Categories,ProductName,Price,Ingredients,NutritionalFacts,Illness,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,NestleMiloTwinPack 48-g,120,"Milk ( Skimmed Milk, Whey Powder), Protomalt malt extract ( Barley, Startch), Sugar, Vegetable Oil, Cocoa Powder, Minerals (Calcium Carbonate, Disodium Phosphate, Iron Pyrophosphate) Vitamins( C, B3, B6, B2, D, B12) Iodized Salt, Sweetener (Steviol Glycoside), Contains: Milk, Gluten","Calories(0), TotalFat(3g), SatFat(1.2g), TransFat(0.01g), Cholesterol(0.001g), Sodium(0.064g), TCarbs(15g), DietFbr(0.7g), Tsugar(10g), Protein(2.5g), VitA(0%), VitC(43%), Calcium(22%), Iron(45%), VitB3 (69%), VitB6 (80%), VitB2(51%), VitD(35%), VitB12(73%), Phosphorus(20%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,NestleMilo 300-g,120,"Milk ( Skimmed Milk, Whey Powder), Protomalt malt extract ( Barley, Startch), Sugar, Vegetable Oil, Cocoa Powder, Minerals (Calcium Carbonate, Disodium Phosphate, Iron Pyrophosphate) Vitamins( C, B3, B6, B2, D, B12)","Calories(0), TotalFat(3g), SatFat(1.2g), TransFat(0.01g), Cholesterol(0.001g), Sodium(0.064g), TCarbs(15g), DietFbr(0.7g), Tsugar(10g), Protein(2.5g), VitA(0%), VitC(43%), Calcium(22%), Iron(45%), VitB3 (69%), VitB6 (80%), VitB2(51%), VitD(35%), VitB12(73%), Phosphorus(20%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,NestleMilo 600-g,120,"Milk ( Skimmed Milk, Whey Powder), Protomalt malt extract ( Barley, Startch), Sugar, Vegetable Oil, Cocoa Powder, Minerals (Calcium Carbonate, Disodium Phosphate, Iron Pyrophosphate) Vitamins( C, B3, B6, B2, D, B12)","Calories(0), TotalFat(3g), SatFat(1.2g), TransFat(0.01g), Cholesterol(0.001g), Sodium(0.064g), TCarbs(15g), DietFbr(0.7g), Tsugar(10g), Protein(2.5g), VitA(0%), VitC(43%), Calcium(22%), Iron(45%), VitB3 (69%), VitB6 (80%), VitB2(51%), VitD(35%), VitB12(73%), Phosphorus(20%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,Nestle BearBrand 33-g,120,"Milk Products (Skimmed Milk, ButterMilk), Glucose Syrup, Vegetable Oil Sugar, Minerals (Calcium Iron, Zinc), Emulsifiers (Soya Lecithin, Mono- And Diglycerides Of Fatty Acids, Sodium Polyphosphate, Disodium Phosphate, Sodium Cirtrate), Caseinate Vitamins (C, E, B6, B1, Pantothenic Acid, A, B2, D, Biotin, B12), Natural Flavors (Milk), Contains: Milk,Soya","Calories(0), TotalFat(6.6g), SatFat(2.7g), TransFat(0g), Cholesterol(0.0026g), Sodium(0.09g), TCarbs(0.0185g), DietFbr(0g), Tsugar(10.9g), Protein(5g), Magnesium(0.0165%), Phosphorus(0.146%), Potassium(0.221%), Zinc(0.0024%) , VitA(33%), VitC(0.033%), Calcium(0%), Iron(0.0039%), VitE(44%),VitB1(74%), VitB2(43%), VitEB6(100%), VitB12(69%), Pantothenic Acid (0.0006%), Biotin (3.2e-6%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,NestleBearBrandChocolateMilk 29-g,120,"Milk Products (Skimmed Milk, ButterMilk), Glucose Syrup, Vegetable Oil Sugar, Minerals (Calcium Iron, Zinc), Emulsifiers (Soya Lecithin, Mono- And Diglycerides Of Fatty Acids, Sodium Polyphosphate, Disodium Phosphate, Sodium Cirtrate), Caseinate Vitamins (C, E, B6, B1, Pantothenic Acid, A, B2, D, Biotin, B12), Natural Flavors (Milk), Contains: Milk,Soya","Calories(0), TotalFat(2.8g), SatFat(1.3g), TransFat(0g), Cholesterol(0.0026g), Sodium(0.09g), TCarbs(0.0185g), DietFbr(0g), Tsugar(15.7g), Protein(5g), Magnesium(0.0165%), Phosphorus(0.146%), Potassium(0.221%), Zinc(0.0024%) , VitA(33%), VitC(0.033%), Calcium(0%), Iron(0.0039%), VitE(44%),VitB1(74%), VitB2(43%), VitEB6(100%), VitB12(69%), Pantothenic Acid (0.0006%), Biotin (3.2e-6%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,SwisMissHotCocoaMixMarshMallow 280-g,120,"Sugar, Milk Powder [Corn Syrup, Hydrogenated Vegetable Oil (Coconut), NonFat Milk, Anticaking Agent (Dispotassium Phosphate), Emulsifiers(Mono- And Diglycerides)], Modified Whey, Cocoa (Processed With Alkali), Marshmallows [Sugar, Glucose, Water, Beef Gelatin, Dextrose, Thickener (Food Starch-Modified), Stabilizer (Tetrasodium Pyrophosphate), Artificial Color (FD&C BlueN0.1)] Iodized Salt, Artifical Flavor, Contains: Milk","Calories(120), TotalFat(2.9g), SatFat(2g), TransFat(0g), Cholesterol(0.04g), Sodium(0.17g), TCarbs(23g), DietFbr(2g), Tsugar(19g), Protein(1g), VitA(0%), VitC(0%), Calcium(4%), Iron(4%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,SwisMissHotCocoaMixMilkChocolate 260-g,120,"Sugar, Milk Powder [Corn Syrup, Hydrogenated Vegetable Oil (Coconut), NonFat Milk, Anticaking Agent (Dispotassium Phosphate), Emulsifiers(Mono- And Diglycerides)], Modified Whey, Cocoa (Processed With Alkali), Iodized Salt. Artificial Flavor, Contains: Milk","Calories(110), TotalFat(2g), SatFat(2g), TransFat(0g), Cholesterol(0.04g), Sodium(0.17g), TCarbs(21g), DietFbr(2g), Tsugar(18g), Protein(1g), VitA(0%), VitC(0%), Calcium(4%), Iron(3%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,KopikoBlanca 50-g,120,"Non-Dairy, Creamer (Glucose Syrup, Fully Hydrogenated Vegetable Fat (Coconut Oil,), Sodium Caseinate, Stabilizer (Di-Potassium Phosphate), Sabilizer (Sodium Polyphosphate), Emulsifier (Sodium Stearoyl lactylate), Anticaking Agent (Silicon Dioxide)), Sugar, Instant Coffee, Artificial Flavor (Coffee), SKim Milk Powder, Cocoa Powder, Malt Extract Powder, Sucralose, Contains: Milk,Malt(Gluten)","Calories(140), TotalFat(6g), SatFat(5g), TransFat(0g), Cholesterol(0.04g), Sodium(0.078g), TCarbs(21g), DietFbr(1g), Tsugar(15g), Protein(1g), VitA(0%), VitC(0%), Calcium(4%), Iron(4%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,KopikoL.A.CoffeeLowAcid 25-g,120,"Non-Dairy Creamer (Glucose Syrup, Fully Hydrogenated Vegetable Fat (Coconut Oil), Sodium Caseinate, Stabilizer ( Dispotassium Phosphate), Stibilizer (Sodium Polyphosphate), Emulsifier (Sodium Strearoyl Lactylate), Anticaking Agent (Silicon Dioxide)), Sugar, Instant Coffee, Artificial Flavor, Contains: Milk Protein","Calories(120), TotalFat(4g), SatFat(5g), TransFat(0g), Cholesterol(0g), Sodium(0.055g), TCarbs(20g), DietFbr(1g), Tsugar(14g), Protein(1g), VitA(0%), VitC(0%), Calcium(0%), Iron(0%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,KopikoBrownCoffee 26.5-g,120,"Sugar (49.3%), non Dairy Creamer (Glucose Syrup, Hydrogenated Vegetable Fat (Coconut and/or Palm Kernel Oil), Sodium Caseinate, Di-potassium Phosphate (E430ii), Sodium Polyphosphate (E452i), Emulsifier (E481), Silicon Dioxide (E551)), Instant Coffee, Foaming Creamer, Malt Extract, Skim Milk Powder, Cocoa Powder, Palm Sugar, Milk Flavour, Vanillin, Contains:Milk Products. May contain traces of Maize and Sulphites.","Calories(120), TotalFat(3g), SatFat(3g), TransFat(0g), Cholesterol(0g), Sodium(0.042g), TCarbs(22g), DietFbr(0g), Tsugar(15g), Protein(1g), VitA(0%), VitC(0%), Calcium(0%), Iron(0%)","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
Coffee/Milk,BirchTreeFortified 33-g,120,"milk powders (contains one or more of the ff: whole milk, skimmed milk, buttermilk) vegetable oil (contains one or more of the ff: palm oil, palm olein, soya oil, corn oil, and coconut oil), sugarm glucose syrup, inulin fiber, soy lecithin, stabilizers, vitamins (vit. a, b1, b2, b6, c, b5), minerals (calcium, phosphorus, sodium, potassium, magnesium, iron, zinc), and nature identical and natural flavors.","Calories(150), TotalFat(6g), SatFat(4.8g), TransFat(0g), Cholesterol(0.0092g), Sodium(0.1g), TCarbs(19g), DietFbr(0g), Tsugar(9g), Protein(5g), VitA(25%), VitE(12%), Pantothinic Acid (0.0028%), VitC(43%), Calcium(30%), Iron(30%), VitB1 (29%), VitB2(20%), VitB6 (40%), VitB12 (30%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,GreateTasteOriginalCoffeeMilkTwinPack 33-g,120,"Creamer (Glucose, hydrogenated vegetable fat [palm, palm kernel oil, coconut], acidity regulators [phosphate, sodium citrate], caseinate, emulsifiers [mono- and diglycerides of fatty acids, diacetyltartaric avid esters of mono- and diglycerides, sodium stearoyl lactylate], stabilizer [modified starch], natural and artificial flavors, anticaking agent [silicon dioxide], sweetener [sucralose], color [E101: Riboflavin]), sugar, coffee, dextrose, stabilizer [modified starch], sweetener (sucralose), Contains: Milk","Calories(0), TotalFat(2.5g), SatFat(2.5g), TransFat(0g), Cholesterol(0g), Sodium(0.015g), TCarbs(13g), DietFbr(2g), Tsugar(8g), Protein(1g), VitA(0%), VitC(0%), Calcium(0%), Iron(0%)","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
Coffee/Milk,EnergenVanilla 40-g,120,"Sugar, Non-Dairy Creamer (Glucose Syrup, Hydrogenated Vegetable Fat (Coconut and/or Palm Kernel Oil) Sodium Caseinate, Stabilizer (E340), Stabilizer (E452), Emulsifier (E481), Anticaking Agent (E551), MILK Powder, WHEAT Flour, OATS, Corn, Calcium Carbonate, Salt, Emulsifier (E322), SOY Lecithin), Vanillin, EGG Powder, MALT Extract.","Calories(170), TotalFat(4.5g), SatFat(4.5g), TransFat(0g), Cholesterol(0g), Sodium(0.19g), TCarbs(31g), DietFbr(2g), Tsugar(21g), Protein(2g), VitA(35%), VitC(15%), Calcium(10%), Iron(0%), VitB1 (20%), VitB2(25%), Vit B6(15%), Folic Acid(30%), VitB12 (35%), VitD(8%), VitE (10%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,EnergenChocolate 40-g,120,"Energen is ready to be served. Ingredients: Sugar, Non-Dairy Creamer, Wheat Flour, Oats, Whey Powder, Cocoa Powder, Milk Powder, Corn, Calcium Carbonate, Chocolate Flavor, Salt, Emulsifier (Soy Lecithin), Egg Powder, Malt Extract.","Calories(170), TotalFat(4g), SatFat(3.5g), TransFat(0g), Cholesterol(0g), Sodium(0.135g), TCarbs(32g), DietFbr(2g), Tsugar(21g), Protein(2g), VitA(35%), VitC(15%), Calcium(10%), Iron(0%), VitB1 (20%), VitB2(25%), Vit B6(15%), Folic Acid(30%), VitB12 (35%), VitD(8%), VitE (10%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,KopikoCafeMocha 51-g,120,"Sugar, Non-Dairy Creamer (Glucose Syrup, Hydrogenated Vegetable Fat (Coconut and or Palm Kernel Oil) Sodium Caseinate, Stabilizer ( dipotassium Phosphate), Stabilizer (Sodium Polyphosphate), Emulsifier, Sodium Stearoyl Lactylate, Anticaking Agent,(Silicone Dioxide)) Full Cream Milk Powder, Cocoa Powder, Instant Coffee, Malt Extract Powder, Artificial Flavor, Sweetener(Sucralose )Allergen Information: Contains Milk , Malt,May contain traces of maize.Expiry Date: 03 F3b 202Ingredients:Sugar, Non-Dairy Creamer (Glucose Syrup, Hydrogenated Vegetable Fat (Coconut and or Palm Kernel Oil) Sodium Caseinate, Stabilizer ( dipotassium Phosphate), Stabilizer (Sodium Polyphosphate), Emulsifier, Sodium Stearoyl Lactylate, Anticaking Agent,(Silicone Dioxide)) Full Cream Milk Powder, Cocoa Powder, Instant Coffee, Malt Extract Powder, Artificial Flavor, Sweetener (Sucralose ), Contains: Milk, Malt","Calories(120), TotalFat(4g), SatFat(3g), TransFat(0g), Cholesterol(0g), Sodium(0.12g), TCarbs(19g), DietFbr(1g), Tsugar(13g), Protein(2g), VitA(0%), VitC(0%), Calcium(0%), Iron(0%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,KopikoCreamyCaramelo 50-g,120,"Non-Dairy Creamer (Glucose Syrup, Fully Hydrogenated Vegetable Fat (Coconut Oil), Sodium Caseinate, Stabilizer ( Dispotassium Phosphate), Stibilizer (Sodium Polyphosphate), Emulsifier (Sodium Strearoyl Lactylate), Anticaking Agent (Silicon Dioxide)), Sugar, Intant Coffee, Artifical Flavor, Caramelized Sugar, Instant Coffee, Artificial Flavor, Caramelized Sugar, Vegetable Stabilizer (Sodium Carboxymethyl Cellulose), Sweetener (Sucralose), Contains: MIlk Protein, Maize, Sulphite","Calories(120), TotalFat(5g), SatFat(5g), TransFat(0g), Cholesterol(0g), Sodium(0.1g), TCarbs(18g), DietFbr(1g), Tsugar(11g), Protein(1g), VitA(0%), VitC(0%), Calcium(0%), Iron(0%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,GreatTasteGranulesStrong 25-g,120,,,,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,QuakerQuickCookOatmeal 200-g,130,"Whole Grain Oats, Contain: Oats, Wheat","Calories(133), TotalFat(3g), SatFat(0.6g), TransFat(0g), Cholesterol(0g), Sodium(0.002g), TCarbs(24g), DietFbr(3.4g), Insoluble Fiber(1.9g), SolubleFiber (1.4g) Tsugar(0g), Protein(0g), VitA(0%), VitC(0%), Calcium(0%), Iron(10%),",Diabetes,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,SanMigSuperCoffeeSugarFreeOriginal,130,"Non-Dairy Creamer (Glucose Syrup, Hydrogenated Vegetable Fat [Palm Kernel Oil], Milk Protein [Sodium Caseinate], Emulsifier Mono and Diglycerides of Fatty Acids], Stabilizer [Potassium Phosphates], Anticaking Agent, San Mig Coffee Instant Coffee, Sucralose, Nature-Identical Flavor, Contain: Milk","Calories(40), TotalFat(2g), SatFat(2g), TransFat(0g), Cholesterol(0g), Sodium(0.01g), TCarbs(4g), DietFbr(0g), Tsugar(0g), Protein(1g), VitA(0%), VitC(0%), Calcium(0%), Iron(0%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,QuakerChocolateInstantOatMeal 500-g,130,"Whole Grain Oats, Sugar, Cocoa Powder, Artificial Flavor, Iodized Salt, Maltodextrin, Sweetener ( Acesulfame K), Contain: Wheat","Calories(143), TotalFat(2.5g), SatFat(0.5g), TransFat(0g), Cholesterol(0g), Sodium(0.117g), TCarbs(26g), DietFbr(2.9g), Insoluble Fiber(1.8g), SolubleFiber (1.1g) Tsugar(8g), Protein(4g), VitA(0%), VitC(0%), Calcium(0%), Iron(10%),",Diabetes,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,QuakerBanana&HoneyFlavorInstantOatMeal 500-g,130,"WholeGrain, Oats, Sugar, Artificial Flavor, Iodized Salt, Contain: Wheat","Calories(142), TotalFat(6), SatFat(5g), TransFat(0g), Cholesterol(0.04g), Sodium(0.17g), TCarbs(21g), DietFbr(2g), Tsugar(19g), Protein(1g), VitA(0%), VitC(0%), Calcium(4%), Iron(4%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,QuakerQuickCOokOatmeal 400-g,130,"Whole Grain Oats, Contain: Oats, Wheat","Calories(133), TotalFat(3g), SatFat(0.6g), TransFat(0g), Cholesterol(0g), Sodium(0.002g), TCarbs(24g), DietFbr(3.4g), Insoluble Fiber(1.9g), SolubleFiber (1.4g) Tsugar(0g), Protein(0g), VitA(0%), VitC(0%), Calcium(0%), Iron(10%),",Diabetes,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,QuakerInstantOatmealJustAddHotWater 400-g,130,"Whole Grain Oats, Contain: Oats, Wheat","Calories(133), TotalFat(3g), SatFat(0.6g), TransFat(0g), Cholesterol(0g), Sodium(0.002g), TCarbs(24g), DietFbr(3.4g), Insoluble Fiber(1.9g), SolubleFiber (1.4g) Tsugar(0g), Protein(0g), VitA(0%), VitC(0%), Calcium(0%), Iron(10%),",Diabetes,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,QuakerIntantOatMealStrawberry 800-g,130,"Whole Grain Oats, Contain: Oats, Wheat","Calories(133), TotalFat(3g), SatFat(0.6g), TransFat(0g), Cholesterol(0g), Sodium(0.002g), TCarbs(24g), DietFbr(3.4g), Insoluble Fiber(1.9g), SolubleFiber (1.4g) Tsugar(0g), Protein(0g), VitA(0%), VitC(0%), Calcium(0%), Iron(10%),",Diabetes,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,QuakerIntantOatMealBlueBerry 800-g,130,"Whole Grain Oats, Contain: Oats, Wheat","Calories(133), TotalFat(3g), SatFat(0.6g), TransFat(0g), Cholesterol(0g), Sodium(0.002g), TCarbs(24g), DietFbr(3.4g), Insoluble Fiber(1.9g), SolubleFiber (1.4g) Tsugar(0g), Protein(0g), VitA(0%), VitC(0%), Calcium(0%), Iron(10%),",Diabetes,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,QuakerChocolateInstantOatMeal 33-g,130,"Whole Grain Oats, Sugar, Cocoa Powder, Artificial Flavor, Iodized Salt, Maltodextrin, Sweetener ( Acesulfame K), Contain: Wheat","Calories(133), TotalFat(3g), SatFat(0.6g), TransFat(0g), Cholesterol(0g), Sodium(0.002g), TCarbs(24g), DietFbr(3.4g), Insoluble Fiber(1.9g), SolubleFiber (1.4g) Tsugar(0g), Protein(0g), VitA(0%), VitC(0%), Calcium(0%), Iron(10%),",Diabetes,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,QuakerBanana&HoneyFlavorInstantOatMeal 33-g,130,"WholeGrain, Oats, Sugar, Artificial Flavor, Iodized Salt, Contain: Wheat","Calories(142), TotalFat(6), SatFat(5g), TransFat(0g), Cholesterol(0.04g), Sodium(0.17g), TCarbs(21g), DietFbr(2g), Tsugar(19g), Protein(1g), VitA(0%), VitC(0%), Calcium(4%), Iron(4%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,QuakerIntantOatMeal 33-g,130,"Whole Grain Oats, Contain: Oats, Wheat","Calories(133), TotalFat(3g), SatFat(0.6g), TransFat(0g), Cholesterol(0g), Sodium(0.002g), TCarbs(24g), DietFbr(3.4g), Insoluble Fiber(1.9g), SolubleFiber (1.4g) Tsugar(0g), Protein(0g), VitA(0%), VitC(0%), Calcium(0%), Iron(10%),",Diabetes,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,RicoaBreakFastCocoa 70-g,130,100% Natural Cocoa Powder,"Calories(10), TotalFat(1g), SatFat(5g), TransFat(0g), Cholesterol(0.04g), Sodium(0.005g), TCarbs(2g), DietFbr(2g), Tsugar(0g), Protein(1g), VitA(0%), VitC(0%), Calcium(4%), Iron(3%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,CafePuro 50-g,120,,,,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,GreatestSupremeBlackForestLatte 26-g,130,"Creamer[Glucose Syrup, Hydrogenated Vegetable Fat (Palm), Acidity Regulators (Dipotassium Phosphate, Sodium Citrate), Caseinate, Emulsifiers (Mono- And Diglycerides Of Fatty Acids, Diacetyl Tartaric Acid Ester Of Mono- And Diglycerides And Sodium Stearoyl Lactylate), Stablizer (Modified Starch),Anti-Caking Agent (Silicon Dioxide), Sweetener (Sucralose), Color (Riboflavin)], Sugar, Coffee, Marshmallows [ Glucose, Sugar, Beef Gelatine, Thickener (Modified Starch), Dextrose, Stabilizer (Tetrasodium Pyrophosphate), Artifical Color (Allura Red AC), Artificial Flavors, Cocoa, Iodized Salt, Sweetener (Acesulfame Potassium), Contains:Milk, Milk Products",,,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,UccIcedCreamy3In1CoffeeMixSaltedCaramel 25-g,130,"Non-Dairy Creamer [Glucose syrup solids, Refined hydrogenated palm kernel oil and/or fully hydrogenated coconut oil, Caseinate, Stabilizer (Dipotassium phosphate - E340ii), Emulsifiers (Lecithin- E322, Mono and Diglycerides of Fatty Acids - E471) and Medium Chain Triglycerides (MCT oil)].",,,,,,,,,,,,,,,,,,,,,,
Coffee/Milk,KopitiamRoast3in1SingaporeLatte Whole Pack,130,"Creamer[Glucose Syrup, Hydrogenated Palm Kernel Oil, Whey Powder, Casein Stabilisers (Dipotassium Hydrogen Phosphate), Pentasodium triphosphate), Emulsifiers (Mono-and Di-glycerides of Fatty Acids, Diacetyltartaric and Fatty Acid Esters of Glycerol), Sugar, Anticaking Agent (Silicon Dioxide), Salt, Thickener (Xanthan Gum), Colouring (Beta-carotene), Sugar, Instant Coffee, Acidity Regularots (Sodium Bicarbonate), Contains Milk","Calories(25), TotalFat(3.5g), SatFat(3.4g), TransFat(0g), Cholesterol(0g), Sodium(0.041g), TCarbs(14.9g), DietFbr(2g), Tsugar(9.7g), Protein(0g), VitA(0%), VitC(0%), Calcium(0%), Iron(0%)","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
Coffee/Milk,3in1PremixCoffeeAuthenticStraitsAsianCoffee 500-g,130,"Sugar, Creamer(glucose Syrup, Hydrogenated Palm Kernel Oil, Casein, Emulsifiers (Mono- and Di-glycerides of Fatty Acids, Diacetyltartaric Pentasodium Triphosphate) , Sugar, Anticaking Agent (Silicon Dioxide), Salt, Thickener (Xanthan Gum), Instant Coffee, Maltodextrin, Stabiliser (Sodium Carboxymethyl Cellulose), Flavouring, Acidity Regulator (Sodium Bicarbonate), Contains Milk","Calories(25), TotalFat(2.2g), SatFat(2.2g), TransFat(0g), Cholesterol(0.00g), Sodium(0.021g), TCarbs(16.3g), DietFbr(0.3g), Tsugar(9.7g), Protein(0.7g), VitA(0%), VitC(0%), Calcium(0%), Iron(0%)","Hypertension, Diabetes",,,,,,,,,,,,,,,,,,,,
Biscuits,MondeMamonStrawbery 48-g,20,"Wheat flour, sugar, vegetable oil, eggs, water, modified starch (E1442), emulsifiers (E471, E477, E475), salt, artificial flavor (strawberry), preservatives (E200, E202), sugar, water, modified starch (E1442), artificial flavor (strawberry), acidity regulators (E330, E331), preservatives (E202, E211), powdered sugar","Calories(180), TotalFat(4g), SatFat(2g), TransFat(0g), Cholesterol(0.059g), Sodium(0.15g), TCarbs(30g), DietFbr(0g), Tsugar(17g), Protein(3g), VitA(6%),VitC(0%), Calcium(2%), Iron(4%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Biscuits,MondeMamonClassic 23-g,11,"Wheat flour, sugar, vegetable oil, eggs, water, modified starch (E1442), emulsifiers (E471, E477, E475), salt, artificial flavor, and preservatives (E200, E202)","Calories(88), TotalFat(3g), SatFat(1g), TransFat(0g), Cholesterol(0.025g), Sodium(0.075g), TCarbs(13g), DietFbr(1g), Tsugar(7g), Protein(2g), VitA(3%),VitC(0%), Calcium(1%), Iron(1%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Biscuits,LemonSquareWhattaTopsVanilla 35-g,10,"Wheat flour, sugar, vegetable oil (which may include palm oil), eggs, water, modified starch (E1442), emulsifiers (E471, E477, E475), salt, artificial flavor (vanilla), preservatives (E200, E202)","Calories(170), TotalFat(8g), SatFat(4.5g), TransFat(0g), Cholesterol(0.01g), Sodium(0.095g), TCarbs(21g), DietFbr(1g), Tsugar(14g), Protein(2g), VitA(0%), VitC(0%), Calcium(3%), Iron(11%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Biscuits,LemonSquareWhattaTopsChoco 35-g,10,"Wheat flour, sugar, vegetable oil (palm oil), eggs, water, modified starch (E1442), emulsifiers (E471, E477, E475), salt, cocoa powder, artificial flavor. Filling: Sugar, water, modified starch (E1442), cocoa powder, acidity regulators (E330, E331), preservatives (E202, E211), artificial flavor.","Calories(170), TotalFat(8.5g), SatFat(4.5g), TransFat(0g), Cholesterol(0.01g), Sodium(0.095g), TCarbs(21g), DietFbr(1g), Tsugar(13g), Protein(2g), VitA(0%), VitC(0%), Calcium(3%), Iron(11%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Biscuits,CuppKeykChocoTopps 34-g,10,"Wheat flour, sugar, vegetable oil (palm oil), eggs, water, cocoa powder, modified starch (E1442), emulsifiers (E471, E477, E475), salt, artificial flavor.","Calories(143), TotalFat(5g), SatFat(4g), TransFat(0g), Cholesterol(0.013g), Sodium(0.125g), TCarbs(21g), DietFbr(0.9g), Tsugar(11g), Protein(2g), VitA(0%), VitC(0%), Calcium(0%), Iron(0%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Biscuits,LemonSquareCheeseCake 30-g,10,"Wheat flour, condensed milk, sugar, milk powder, eggs, water, refrigerated margarine (palm oil, coconut oil and emulsifier (E322 SOYA lecithin)), cornstarch, emulsifier (E471, E475)), preservative (E202)), iodized salt, raising agent (E500).","Calories(107), TotalFat(2.9g), SatFat(1.8g), TransFat(0g), Cholesterol(0g), Sodium(0.046g), TCarbs(19g), DietFbr(0.7g), Tsugar(8g), Protein(2g), VitA(0%), VitC(0%), Calcium(4%), Iron(0%), Potassium(0.084g)",Diabetes,,,,,,,,,,,,,,,,,,,,
Biscuits,QuakeOverloadWhiteChoco 30-g,10,"Cereal mix(corn flakes, rice crisps), sugar, vegetable oil (palm oil), milk powder, cocoa butter, emulsifiers (soy lecithin E322, E476), artificial flavor (vanillin), glucose syrup, artificial flavoring","Calories(100), TotalFat(75g), SatFat(3g), TransFat(0g), Cholesterol(0.005g), Sodium(0.075g), TCarbs(13g), DietFbr(0g), Tsugar(13g), Protein(1g), VitA(0%), VitC(0%), Calcium(0%), Iron(4%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Biscuits,QuakeOverloadChocoStrawberry 30-g,10,"Cereal mix(corn flakes, rice crisps), sugar, vegetable oil (palm oil), milk powder, cocoa butter, emulsifiers (soy lecithin E322, E476), artificial flavor (vanillin), strawberry flavoring, glucose syrup.","Calories(140), TotalFat(6g), SatFat(3g), TransFat(1.5g), Cholesterol(0.015g), Sodium(0.065g), TCarbs(19g), DietFbr(3g), Tsugar(13g), Protein(1g), VitA(0%), VitC(0%), Calcium(2%), Iron(2%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Biscuits,QuakeOverloadMochaButter 30-g,10,"Cereal mix(corn flakes, rice crisps), sugar, vegetable oil (palm oil), milk powder, cocoa butter, coffee powder, emulsifiers (soy lecithin E322, E476), artificial flavor (vanillin), glucose syrup.","Calories(130), TotalFat(6g), SatFat(3g), TransFat(0g), Cholesterol(0.01g), Sodium(0.07g), TCarbs(19g), DietFbr(3g), Tsugar(13g), Protein(1g), VitA(0%), VitC(0%), Calcium(2%), Iron(4%)",Diabetes,,,,,,,,,,,,,,,,,,,,
Biscuits,QuakeOverloadBlackForest 30-g,10,"Cereal mix(corn flakes, rice crisps), sugar, vegetable oil (palm oil), milk powder, cocoa butter, cocoa powder, emulsifiers (soy lecithin E322, E476), natural and artificial flavors, glucose syrup.","Calories(130), TotalFat(6g), SatFat(3.5g), TransFat(0g), Cholesterol(0g), Sodium(0.05g), TCarbs(18g), DietFbr(0g), Tsugar(16g), Protein(2g), VitA(0%), VitC(0%), Calcium(0%), Iron(4%)",Diabetes,,,,,,,,,,,,,,,,,,,,
